placekey,location_name,lat,lng,id_num
224-222@62j-sjj-bff,McDonald's,42.2985,-71.0609,26921
222-222@5vg-yxn-pgk,McDonald's,39.3601,-121.688,26922
zzw-222@5s8-jkc-p7q,McDonald's,44.8028,-91.4697,26923
223-222@63d-t96-djv,McDonald's,40.3362,-80.5958,26924
222-222@5pv-8p3-zxq,McDonald's,40.0467,-86.4856,26925
223-222@8tf-qvd-3kf,McDonald's,31.7882,-106.396,26926
225-222@5v6-pjb-n3q,McDonald's,40.5856,-122.344,26927
223-222@5z5-qdj-r8v,McDonald's,32.7205,-117.085,26928
zzw-223@5pj-5jb-fcq,McDonald's,38.7232,-90.1202,26929
zzw-222@64g-t3q-ysq,McDonald's,36.4339,-77.6368,26930
zzy-222@5s8-r96-snq,McDonald's,44.9,-91.9322,26931
222-222@8sz-tp3-2zf,McDonald's,29.6102,-98.4706,26932
222-222@5s5-ghj-5cq,McDonald's,42.6745,-85.5452,26933
222-222@5pr-3d5-bkz,McDonald's,39.0322,-94.3053,26934
zzy-222@8gb-9bx-hwk,McDonald's,35.1908,-86.1319,26935
zzw-222@8dy-qvr-tn5,McDonald's,29.952,-90.0785,26936
zzy-223@5pr-3r5-8y9,McDonald's,39.3623,-94.5836,26937
222-223@5qv-xfh-xnq,McDonald's,33.1943,-97.0937,26938
,McDonald's,47.1056,-104.735,26939
zzw-224@5pw-2bk-cwk,McDonald's,41.523,-88.1179,26940
22n-222@627-rwx-vzz,McDonald's,40.8446,-73.8466,26941
222-222@5xs-cqb-vj9,McDonald's,36.6079,-121.856,26942
222-222@8ts-zgq-8qf,McDonald's,33.4647,-111.909,26943
223-222@5x4-4sm-f4v,McDonald's,47.5011,-122.354,26944
zzw-222@63g-swq-3h5,McDonald's,37.3596,-77.9563,26945
22m-223@65y-x59-f4v,McDonald's,42.8528,-73.7832,26946
223-222@5s6-vtq-5vf,McDonald's,42.8114,-83.6281,26947
222-222@5s6-crj-x5z,McDonald's,41.6961,-86.2167,26948
222-222@63m-tw5-f2k,McDonald's,38.5728,-82.8367,26949
223-222@5pm-cy2-wff,McDonald's,36.122,-88.5194,26950
222-222@8fc-9gg-9vf,McDonald's,30.001,-95.2683,26951
223-222@63j-rpf-nyv,McDonald's,41.6635,-83.5373,26952
222-222@5v7-z4v-wkz,McDonald's,43.8041,-123.045,26953
zzy-222@8gd-3wn-xqz,McDonald's,33.0396,-80.1423,26954
zzw-222@5sb-7xk-vvf,McDonald's,41.7968,-88.119,26955
224-222@5xc-jv6-xwk,McDonald's,45.5339,-122.66,26956
22k-222@5sb-ccj-jn5,McDonald's,42.7317,-87.7988,26957
222-222@8dj-jw2-2rk,McDonald's,27.9446,-82.475,26958
222-222@5py-nb9-ht9,McDonald's,38.0072,-84.2112,26959
22d-222@5z5-3jy-jsq,McDonald's,34.0774,-118.139,26960
222-222@5x4-4d5-pqf,McDonald's,47.7391,-122.345,26961
223-222@5pk-nky-yqf,McDonald's,38.5928,-90.5536,26962
223-222@628-qht-2c5,McDonald's,39.7824,-75.0566,26963
222-222@8sz-9zw-t7q,McDonald's,31.6115,-97.0986,26964
224-222@5qw-szq-jsq,McDonald's,32.7628,-96.8952,26965
222-222@5nw-bd3-t7q,McDonald's,43.6966,-98.0154,26966
223-222@8sz-h9m-yy9,McDonald's,30.6476,-97.0185,26967
zzw-222@8gq-pym-575,McDonald's,29.2578,-81.1136,26968
zzy-222@5x4-4s6-hbk,McDonald's,47.4665,-122.288,26969
225-222@8dy-5d4-rrk,McDonald's,30.2143,-92.0221,26970
222-222@5qv-v85-p7q,McDonald's,32.956,-96.8183,26971
223-222@8tm-psb-2hq,McDonald's,35.0707,-106.654,26972
zzy-222@8gb-262-td9,McDonald's,34.7603,-84.9964,26973
zzw-225@5s8-cy5-mzf,McDonald's,45.2469,-93.3039,26974
223-222@5z6-3rk-mc5,McDonald's,33.8934,-118.283,26975
222-222@63h-x9j-w8v,McDonald's,39.9203,-83.1259,26976
222-222@5xc-kkf-q2k,McDonald's,45.5457,-122.56,26977
224-222@5pn-66g-5cq,McDonald's,34.5121,-87.7172,26978
227-222@5z4-rz5-b49,McDonald's,33.7271,-117.889,26979
zzw-222@5qt-zvm-rff,McDonald's,35.8631,-97.4252,26980
227-222@5pv-y79-5mk,McDonald's,41.6019,-87.3559,26981
zzy-222@5z4-pjf-mp9,McDonald's,34.4707,-117.331,26982
zzw-222@5s5-thc-cnq,McDonald's,42.1058,-85.0017,26983
225-222@5pq-bpm-b49,McDonald's,36.9578,-93.7185,26984
222-222@5pm-fqw-zxq,McDonald's,34.7839,-86.9445,26985
222-224@8dg-pbx-3qz,McDonald's,26.2725,-81.6897,26986
222-222@8fw-5j9-435,McDonald's,25.6701,-80.4436,26987
222-222@669-znv-49z,McDonald's,44.9218,-73.1102,26988
zzy-222@63g-fv6-yvz,McDonald's,38.2469,-78.1116,26989
zzw-222@63p-cnz-jqf,McDonald's,40.9684,-76.9036,26990
22k-222@5x4-4b5-qs5,McDonald's,47.61,-122.338,26991
222-222@8dg-ggy-rhq,McDonald's,26.5965,-81.8844,26992
zzw-222@5q2-hk3-5vf,McDonald's,41.9888,-91.6516,26993
zzw-222@8gq-pym-575,McDonald's,29.3335,-81.1283,26994
zzw-222@63v-4jq-9cq,McDonald's,42.4002,-83.2771,26995
224-222@5x4-8ft-ffz,McDonald's,47.3216,-122.222,26996
233-222@627-wh2-kj9,McDonald's,40.6802,-73.9491,26997
222-222@5qw-sv8-c3q,McDonald's,32.811,-96.619,26998
223-222@5r8-2d9-hkf,McDonald's,37.0847,-94.5303,26999
223-222@5zb-xdh-ty9,McDonald's,33.4648,-112.169,27000
zzw-222@63v-4j3-xwk,McDonald's,42.4029,-83.1599,27001
222-222@8gc-73g-7nq,McDonald's,32.8132,-79.8524,27002
222-222@63t-zy8-p35,McDonald's,41.9427,-83.4043,27003
zzw-222@5qd-38s-wx5,McDonald's,40.7361,-111.888,27004
225-222@64h-tqf-qfz,McDonald's,37.0374,-76.3149,27005
222-222@5pf-99c-8n5,McDonald's,46.8301,-100.82,27006
223-222@5pv-f3s-bc5,McDonald's,40.5103,-88.9581,27007
222-222@5qs-zmk-85f,McDonald's,35.5221,-97.5396,27008
223-222@5s8-ck3-5s5,McDonald's,44.9875,-93.1061,27009
222-222@5s5-vyw-rff,McDonald's,42.299,-84.0245,27010
222-222@5zb-xkm-qfz,McDonald's,33.625,-111.895,27011
222-223@8t2-k87-brk,McDonald's,30.0777,-97.8253,27012
222-222@8ts-zrx-6c5,McDonald's,33.3771,-111.723,27013
zzw-222@63s-ntd-jn5,McDonald's,39.3615,-74.4299,27014
22r-222@63r-6cr-vmk,McDonald's,38.8791,-76.9831,27015
223-222@63v-4c8-b49,McDonald's,42.3991,-83.3347,27016
23d-222@62j-sj2-s5z,McDonald's,42.3464,-71.0871,27017
zzw-223@5pn-kbd-k2k,McDonald's,36.1709,-86.6798,27018
223-222@62k-zkk-cnq,McDonald's,43.9125,-69.9856,27019
222-222@627-s6f-syv,McDonald's,40.7416,-74.0013,27020
22b-222@63j-rmv-f75,McDonald's,41.6314,-83.5559,27021
223-222@63v-9yx-8vz,McDonald's,41.5171,-81.6521,27022
222-222@5s6-f5z-swk,McDonald's,41.4428,-85.9838,27023
222-222@8dy-str-y7q,McDonald's,29.5691,-90.6828,27024
222-222@645-wrv-8qf,McDonald's,34.1653,-79.7646,27025
225-222@5z4-zty-575,McDonald's,34.0129,-118.495,27026
223-222@5pm-b2q-xbk,McDonald's,35.884,-87.7989,27027
223-222@63v-4py-qvf,McDonald's,42.5091,-82.9648,27028
223-222@63t-yvh-jn5,McDonald's,42.2587,-83.2062,27029
227-222@5z5-34r-73q,McDonald's,34.169,-118.229,27030
222-222@8dx-7c5-y7q,McDonald's,30.5204,-91.1773,27031
224-222@5pj-8f9-qj9,McDonald's,37.153,-88.713,27032
222-222@5z4-rsj-xwk,McDonald's,33.6943,-117.799,27033
222-222@8gk-twk-s5z,McDonald's,33.4075,-86.8064,27034
223-222@5vh-6yy-wp9,McDonald's,37.2438,-121.959,27035
zzw-222@63r-4nn-vzz,McDonald's,38.8238,-76.7385,27036
222-222@8fc-ezt-g6k,McDonald's,30.4118,-95.6577,27037
zzw-222@64h-tsx-rkz,McDonald's,37.1554,-76.5553,27038
222-222@62k-r5k-f9f,McDonald's,42.3394,-71.5885,27039
224-222@65z-sx6-zzz,McDonald's,44.465,-73.1812,27040
zzw-222@8fc-9bw-5mk,McDonald's,30.0633,-95.431,27041
zzy-222@62k-n4c-nbk,McDonald's,41.3687,-72.1585,27042
222-222@bp5-cq4-2rk,McDonald's,20.8869,-156.465,27043
223-222@627-smc-g8v,McDonald's,40.9284,-73.8965,27044
223-222@627-s6c-m6k,McDonald's,40.7639,-73.8098,27045
222-222@8gb-3d2-gx5,McDonald's,34.2527,-84.4695,27046
22c-222@5z8-f9c-85f,McDonald's,35.121,-120.612,27047
223-222@5z5-rqp-syv,McDonald's,33.0371,-116.877,27048
222-222@5sc-fjf-vzz,McDonald's,43.0142,-88.0464,27049
zzy-222@8gb-jyz-9pv,McDonald's,34.5758,-83.7629,27050
222-222@8g7-2pb-qvf,McDonald's,33.8875,-84.0093,27051
222-222@8f6-z9x-j9z,McDonald's,31.8699,-89.7458,27052
223-222@646-y9x-jqf,McDonald's,35.0808,-78.9553,27053
223-222@5t4-tg4-whq,McDonald's,47.7014,-104.167,27054
223-222@8tf-kp3-y35,McDonald's,32.2917,-106.785,27055
zzy-222@63v-b2z-k4v,McDonald's,41.4177,-81.5733,27056
zzw-222@63v-4g9-d35,McDonald's,42.3725,-83.1977,27057
zzw-223@8fc-8c8-hnq,McDonald's,29.8091,-95.1627,27058
222-222@5qs-w23-xdv,McDonald's,35.1828,-97.4159,27059
222-222@5nz-vkw-zpv,McDonald's,41.5824,-93.7821,27060
222-222@63n-6mg-yd9,McDonald's,37.993,-81.1323,27061
zzy-222@8gf-c4p-qvf,McDonald's,35.0903,-81.662,27062
zzy-222@5pt-cb8-2x5,McDonald's,36.7003,-93.1118,27063
223-222@8fc-yxc-6x5,McDonald's,30.0956,-94.1116,27064
zzy-222@5yw-qwg-7h5,McDonald's,40.1784,-118.47,27065
zzw-222@5pw-2b9-q9f,McDonald's,41.5518,-88.088,27066
226-222@63v-458-jsq,McDonald's,42.4161,-83.2001,27067
zzy-223@63t-pdf-33q,McDonald's,41.4628,-81.0869,27068
222-222@63r-6q4-wtv,McDonald's,39.1101,-76.9341,27069
22b-222@63d-s5m-9mk,McDonald's,40.6656,-80.5902,27070
223-222@8gb-cdj-kcq,McDonald's,35.0235,-85.365,27071
222-222@627-s6f-syv,McDonald's,40.7588,-73.9847,27072
223-222@63t-zf8-rp9,McDonald's,41.7227,-83.5102,27073
223-222@63h-jm4-89z,McDonald's,40.0504,-84.2286,27074
227-222@5z6-3gv-x3q,McDonald's,33.8895,-118.352,27075
225-222@5x4-8j7-hwk,McDonald's,47.463,-122.334,27076
227-222@5z4-rf8-kj9,McDonald's,34.0116,-117.966,27077
zzw-224@5pw-5zj-7t9,McDonald's,41.9105,-87.6345,27078
222-222@5wh-53w-rc5,McDonald's,46.8782,-114.02,27079
224-222@5xd-tmz-5cq,McDonald's,44.0588,-123,27080
223-222@5xc-qj4-tqf,McDonald's,45.1488,-122.587,27081
zzy-222@647-2xs-bx5,McDonald's,35.672,-78.5964,27082
222-222@5xc-kmb-h89,McDonald's,45.5038,-122.416,27083
225-222@8gk-tc8-qxq,McDonald's,33.5256,-86.7215,27084
zzy-222@8g7-3s9-bp9,McDonald's,33.2729,-84.2761,27085
223-222@8dj-fdq-dy9,McDonald's,28.0948,-82.5025,27086
222-222@627-tdt-z75,McDonald's,40.6529,-73.5869,27087
zzw-222@627-w8z-xt9,McDonald's,40.6942,-74.1035,27088
223-222@5sb-8bp-d5f,McDonald's,42.0946,-88.0062,27089
223-222@63j-f6c-4y9,McDonald's,39.6306,-84.1973,27090
225-222@5vg-43g-73q,McDonald's,38.0091,-122.27,27091
222-222@5s8-chb-kpv,McDonald's,44.9555,-93.1663,27092
222-222@5pr-6dj-hwk,McDonald's,38.8439,-94.668,27093
224-222@5z4-zfk-d5f,McDonald's,34.1551,-118.475,27094
223-222@63g-r22-4d9,McDonald's,37.309,-77.4,27095
223-222@665-987-3yv,McDonald's,43.1993,-77.5757,27096
223-222@5z4-rgs-qj9,McDonald's,33.9309,-117.994,27097
228-222@63d-cp8-3bk,McDonald's,39.5799,-78.8474,27098
222-222@8sz-tp3-2zf,McDonald's,29.5847,-98.476,27099
223-222@8fw-5jb-zpv,McDonald's,25.6846,-80.4465,27100
226-222@3x5-4s5-6tv,McDonald's,47.6644,-117.193,27101
224-222@5z4-kry-wkz,McDonald's,34.1357,-117.253,27102
222-225@5wg-425-hdv,McDonald's,43.5099,-112.019,27103
zzy-222@5z7-6qv-bp9,McDonald's,37.0566,-120.875,27104
22g-222@5sc-c9t-wff,McDonald's,43.02,-87.9325,27105
226-222@63s-ddz-xnq,McDonald's,39.8669,-75.3403,27106
222-222@5sb-8bf-swk,McDonald's,42.1387,-88.0214,27107
222-223@5sb-9jp-hqz,McDonald's,42.4919,-89.0066,27108
222-222@5zb-xkm-qfz,McDonald's,33.6292,-111.891,27109
zzy-222@63q-6fq-cnq,McDonald's,42.611,-76.1655,27110
zzy-222@5z6-3nm-rff,McDonald's,33.8327,-118.143,27111
225-222@65y-vgj-mp9,McDonald's,42.9442,-74.1873,27112
zzw-222@5v8-bg5-vcq,McDonald's,44.0797,-123.068,27113
zzw-222@63r-6y3-hh5,McDonald's,39.1148,-77.1644,27114
223-222@63t-wkm-dd9,McDonald's,42.1267,-83.1866,27115
222-222@5z6-3rg-gc5,McDonald's,33.8871,-118.326,27116
222-222@5pw-2cm-v4v,McDonald's,41.5954,-88.2018,27117
zzw-223@63t-d35-4sq,McDonald's,41.699,-81.2781,27118
zzy-222@8f7-5jg-6tv,McDonald's,33.1835,-90.4929,27119
222-222@63g-52s-tvz,McDonald's,35.8565,-80.0681,27120
229-222@627-ygy-2p9,McDonald's,40.7534,-73.3607,27121
222-222@63v-4sm-kmk,McDonald's,42.5535,-82.9623,27122
222-222@63d-qbp-rkz,McDonald's,40.5355,-81.9169,27123
222-222@5s4-5q3-d5f,McDonald's,44.53,-88.0604,27124
224-222@5xc-kbr-mff,McDonald's,45.4084,-122.626,27125
224-222@63j-39y-mp9,McDonald's,40.1138,-85.5716,27126
223-222@8ts-35v-xt9,McDonald's,32.4943,-110.926,27127
222-222@63j-x8v-nnq,McDonald's,39.9569,-83.0432,27128
zzw-223@5yy-8jw-9xq,McDonald's,37.0431,-112.525,27129
223-222@62k-pre-92k,McDonald's,41.6597,-70.9467,27130
22f-222@8dy-f9h-yn5,McDonald's,30.8117,-92.6664,27131
zzw-222@627-s9p-yjv,McDonald's,40.7036,-73.8001,27132
225-222@627-s83-575,McDonald's,40.6585,-73.84,27133
222-222@8gn-nkd-y7q,McDonald's,32.3554,-86.2184,27134
226-222@5z4-my4-789,McDonald's,34.1067,-117.68,27135
224-222@8dj-jqk-gx5,McDonald's,27.9312,-82.7873,27136
zzw-228@8t2-f4y-rzf,McDonald's,30.4576,-97.6674,27137
224-222@63v-9xz-z4v,McDonald's,41.5793,-81.5703,27138
222-222@8fw-32k-r8v,McDonald's,26.0296,-80.3605,27139
223-222@5pw-25k-rff,McDonald's,41.6018,-87.7945,27140
222-222@5pr-6dk-mff,McDonald's,38.9711,-94.7706,27141
223-222@5pk-nm5-3wk,McDonald's,38.5925,-90.5872,27142
222-222@8g9-jbs-y7q,McDonald's,36.2239,-83.3152,27143
222-222@63r-w5w-n5z,McDonald's,39.2159,-78.1405,27144
222-222@5vh-2xb-wzf,McDonald's,38.9287,-122.617,27145
222-222@63f-ybx-3wk,McDonald's,37.1482,-80.4147,27146
zzy-222@5pk-nbt-5fz,McDonald's,38.6255,-90.3352,27147
223-222@5z4-rm7-xdv,McDonald's,33.9631,-117.695,27148
zzw-222@8fc-rm7-68v,McDonald's,29.879,-95.6503,27149
223-222@8fy-d6n-psq,McDonald's,28.3489,-81.5775,27150
222-222@5xc-kct-d5f,McDonald's,45.408,-122.569,27151
zzw-228@5xc-khc-td9,McDonald's,45.5169,-122.842,27152
223-222@5vh-dzh-bc5,McDonald's,36.9319,-121.769,27153
223-222@8tf-qxy-dn5,McDonald's,31.7514,-106.302,27154
222-222@5xd-qd5-j35,McDonald's,44.9491,-122.992,27155
225-222@8gf-hvr-2zf,McDonald's,34.9237,-81.9757,27156
223-222@5qv-wzd-fvf,McDonald's,33.0421,-97.0358,27157
zzy-222@63r-527-5j9,McDonald's,38.9822,-76.7287,27158
223-222@5r7-f4b-jn5,McDonald's,35.9883,-96.1134,27159
224-222@63t-yxj-mtv,McDonald's,42.241,-83.599,27160
233-222@627-wh2-kj9,McDonald's,40.7323,-74.0636,27161
223-222@5pm-vd6-rtv,McDonald's,35.6893,-88.857,27162
zzy-222@bp4-hxw-nwk,McDonald's,19.6222,-155.039,27163
224-222@65z-sx6-zzz,McDonald's,44.4783,-73.213,27164
226-225@627-wbz-snq,McDonald's,40.7094,-74.0102,27165
222-222@5s5-jv2-99f,McDonald's,42.9039,-85.7874,27166
224-222@8gb-9gx-zs5,McDonald's,35.0431,-85.6863,27167
22f-222@627-vgf-575,McDonald's,40.9164,-74.1714,27168
zzw-223@8gd-q38-7wk,McDonald's,32.141,-81.2445,27169
229-222@627-ygy-2p9,McDonald's,40.8223,-73.412,27170
224-222@627-s9h-nt9,McDonald's,40.7807,-73.8022,27171
zzy-222@8tm-qqg-zpv,McDonald's,35.2009,-106.646,27172
222-222@63r-b6j-mkz,McDonald's,39.3403,-76.5912,27173
zzw-224@627-s6j-mzf,McDonald's,40.8357,-73.8906,27174
226-223@627-rwr-bzf,McDonald's,40.8238,-73.8745,27175
223-222@8dx-ynv-xh5,McDonald's,31.5717,-91.4442,27176
228-222@63q-2gb-bc5,McDonald's,42.0579,-76.7939,27177
222-222@5wc-36s-dd9,McDonald's,46.603,-120.481,27178
224-222@5qv-w3v-dsq,McDonald's,33.202,-97.1655,27179
225-222@8gf-k2h-fpv,McDonald's,34.6943,-81.1948,27180
222-222@63j-kdb-dy9,McDonald's,40.5813,-83.0863,27181
zzy-222@629-88r-v4v,McDonald's,40.8949,-72.8865,27182
225-222@63h-gvn-dy9,McDonald's,39.933,-83.8334,27183
222-222@5pb-gdz-swk,McDonald's,44.0933,-93.5069,27184
zzy-222@62k-pgb-mhq,McDonald's,42.1588,-71.2008,27185
222-222@5z5-3sp-rc5,McDonald's,34.1282,-117.988,27186
222-222@8fv-zpp-d35,McDonald's,26.1126,-80.225,27187
222-222@8fv-zpp-d35,McDonald's,26.1019,-80.1421,27188
223-222@5z5-3v3-7dv,McDonald's,33.9934,-117.931,27189
222-222@5pr-66b-gtv,McDonald's,38.8586,-94.8134,27190
zzy-222@5pk-3ss-649,McDonald's,38.8799,-89.3905,27191
zzw-222@8fc-rm7-68v,McDonald's,29.8765,-95.565,27192
223-222@5x4-4b5-mtv,McDonald's,47.6118,-122.337,27193
222-222@8fw-223-9fz,McDonald's,25.7891,-80.141,27194
224-222@628-pgb-k4v,McDonald's,39.9181,-75.1578,27195
223-222@8sz-9fj-7yv,McDonald's,31.0593,-97.4535,27196
225-222@5zb-xcr-zcq,McDonald's,33.5381,-112.047,27197
,McDonald's,32.3008,-91.2242,27198
zzw-222@5qx-57c-dd9,McDonald's,34.7906,-96.6575,27199
zzw-222@5xd-fzs-zs5,McDonald's,46.675,-122.978,27200
222-222@5xc-ny7-z2k,McDonald's,45.9109,-122.746,27201
224-222@5p6-9hb-w6k,McDonald's,40.8726,-97.9976,27202
223-222@8fy-cfs-v75,McDonald's,28.8026,-81.3309,27203
224-222@628-pgb-k4v,McDonald's,39.9273,-75.1446,27204
zzy-222@8sz-9cp-kvf,McDonald's,31.1023,-97.3576,27205
222-222@5yv-j9t-j9z,McDonald's,36.1588,-115.163,27206
222-222@8fb-5n8-hbk,McDonald's,30.7107,-94.9501,27207
225-222@5wc-378-3yv,McDonald's,46.6035,-120.531,27208
222-222@5qv-wxx-p9z,McDonald's,32.9317,-97.0956,27209
zzw-222@8gq-h3f-g8v,McDonald's,29.8013,-82.513,27210
225-222@5vg-3zy-x3q,McDonald's,38.0562,-122.151,27211
222-222@8f3-sf5-wkz,McDonald's,31.7088,-89.1488,27212
226-222@5pw-j4z-nh5,McDonald's,41.1379,-88.836,27213
223-222@63h-zxr-b8v,McDonald's,39.6275,-85.4446,27214
222-222@65y-rxx-jn5,McDonald's,42.6842,-73.8479,27215
223-222@5pw-byy-bx5,McDonald's,40.2789,-86.494,27216
223-222@8dy-egm-j7q,McDonald's,30.2533,-93.2583,27217
224-222@8sz-tvv-yqf,McDonald's,29.4884,-98.5352,27218
222-222@8f6-v68-rkz,McDonald's,32.3996,-90.121,27219
223-222@8dg-g8y-g49,McDonald's,26.5625,-82.0071,27220
222-222@5xc-kct-d5f,McDonald's,45.4098,-122.682,27221
222-222@5nx-dqt-psq,McDonald's,44.3116,-96.7782,27222
224-222@8fc-f5h-35z,McDonald's,29.5835,-95.5264,27223
224-222@8fy-cdb-pqf,McDonald's,28.6562,-81.181,27224
223-222@8t8-cs7-g49,McDonald's,26.2992,-98.1463,27225
225-222@8sy-qy2-z9f,McDonald's,30.6018,-98.3484,27226
zzy-222@8g7-3s9-bp9,McDonald's,33.2729,-84.2761,27227
zzw-222@5pv-wr5-2hq,McDonald's,40.0979,-88.2448,27228
222-222@5z4-kk2-zj9,McDonald's,34.1064,-117.455,27229
222-222@5pq-8zk-djv,McDonald's,37.1595,-93.2668,27230
zzy-222@5qn-zrz-tqf,McDonald's,41.6103,-109.23,27231
zzw-222@5qx-jz4-2zf,McDonald's,33.9605,-98.5141,27232
233-222@627-wh2-kj9,McDonald's,40.6094,-73.9573,27233
223-222@5pv-jtd-cef,McDonald's,40.5304,-88.9958,27234
224-222@5zb-xcf-85f,McDonald's,33.5239,-112.094,27235
224-222@5ny-jrw-n5z,McDonald's,41.2618,-95.8678,27236
224-222@8ts-wg4-pvz,McDonald's,33.3948,-110.769,27237
223-222@5ny-f4t-b49,McDonald's,41.144,-95.9117,27238
222-222@8dy-nv7-skf,McDonald's,30.0728,-90.4966,27239
224-222@8t8-4xg-9mk,McDonald's,25.9262,-97.5115,27240
zzw-222@5s4-5p8-c5z,McDonald's,44.5046,-87.9845,27241
223-222@8fc-w43-6tv,McDonald's,30.2255,-93.3765,27242
224-222@627-y9m-bc5,McDonald's,40.8597,-73.0763,27243
223-222@63g-j88-99f,McDonald's,38.4077,-78.621,27244
zzw-222@63q-8yw-rp9,McDonald's,41.5424,-75.9593,27245
225-222@62j-x3y-xt9,McDonald's,43.3159,-70.9772,27246
222-222@5v7-mpf-zvf,McDonald's,42.4198,-123.352,27247
225-222@629-2gy-kj9,McDonald's,42.1246,-72.4904,27248
222-222@5pq-644-kj9,McDonald's,38.5715,-94.8583,27249
222-222@5pv-jv2-5zz,McDonald's,40.4885,-88.956,27250
zzy-222@8f4-5yg-435,McDonald's,30.5786,-87.2958,27251
223-222@5r5-jjf-5pv,McDonald's,37.5592,-97.2444,27252
222-222@8sc-r8m-h5z,McDonald's,32.6982,-114.651,27253
222-222@8sx-w22-hkf,McDonald's,27.7427,-97.4407,27254
222-222@5z4-kk2-zj9,McDonald's,34.0723,-117.37,27255
223-222@8fz-s9r-2rk,McDonald's,26.5129,-80.0899,27256
222-222@5r6-tzv-rrk,McDonald's,35.7968,-95.25,27257
222-222@5ps-3vd-zvf,McDonald's,35.1696,-89.8655,27258
222-222@5pj-5dr-fpv,McDonald's,38.5913,-89.91,27259
222-222@63s-cx3-qs5,McDonald's,40.2886,-75.2669,27260
223-22b@5z5-msz-f4v,McDonald's,34.8911,-117,27261
222-222@5qc-x6p-y35,McDonald's,40.3268,-111.708,27262
zzw-222@5pv-9p4-nkf,McDonald's,39.7886,-86.1571,27263
zzw-222@5pp-jb3-r8v,McDonald's,38.6982,-93.2505,27264
zzw-222@5pr-qr8-c3q,McDonald's,35.4831,-92.0237,27265
zzw-222@62j-sgs-st9,McDonald's,42.2739,-71.0944,27266
227-222@8fy-6dt-dn5,McDonald's,27.4437,-80.3402,27267
222-222@8g7-xmx-dy9,McDonald's,31.9617,-83.7601,27268
222-222@5r8-z6j-k2k,McDonald's,37.9753,-100.854,27269
222-222@5sc-cr7-gc5,McDonald's,43.0603,-87.8902,27270
222-222@8f2-wy9-p9z,McDonald's,32.5378,-92.0784,27271
226-222@5pc-wk4-rhq,McDonald's,45.4593,-98.4643,27272
222-222@3x5-43v-kj9,McDonald's,47.7111,-116.925,27273
zzw-222@63p-vj2-5mk,McDonald's,40.8081,-77.8954,27274
222-222@5z4-kk2-zj9,McDonald's,34.0722,-117.37,27275
223-222@5z4-yd8-5vf,McDonald's,35.0556,-118.175,27276
zzy-222@5px-wx8-s5z,McDonald's,36.951,-86.4402,27277
222-222@8f2-wy9-p9z,McDonald's,32.4906,-92.083,27278
zzw-222@8tg-8jp-xkf,McDonald's,35.0375,-110.698,27279
222-222@8dy-nv7-skf,McDonald's,30.0728,-90.4967,27280
222-222@5qw-qwj-4d9,McDonald's,32.3387,-97.4129,27281
223-222@8tg-45t-xwk,McDonald's,34.9178,-110.152,27282
224-222@628-pgb-k4v,McDonald's,39.954,-75.167,27283
222-222@5z5-3k7-btv,McDonald's,34.0597,-118.173,27284
223-222@5s7-6fb-85f,McDonald's,43.0464,-86.2206,27285
zzy-222@8f6-xgj-hqz,McDonald's,31.9865,-90.3593,27286
222-222@5pt-6gc-v2k,McDonald's,36.2339,-89.8147,27287
22m-222@63r-6nn-rff,McDonald's,38.9118,-77.0383,27288
222-222@8g8-7v2-ct9,McDonald's,32.5324,-84.9679,27289
222-222@63r-b6b-sdv,McDonald's,39.3966,-76.5665,27290
222-222@8dg-hvc-n89,McDonald's,26.622,-81.9406,27291
222-222@8fc-f9y-ks5,McDonald's,29.6785,-95.4024,27292
224-222@63t-qxf-fs5,McDonald's,41.2366,-80.766,27293
222-222@5pb-3qn-99f,McDonald's,42.1878,-93.5765,27294
222-222@8fy-dzy-w49,McDonald's,28.5738,-81.5191,27295
zzw-222@63m-ny5-f2k,McDonald's,36.5484,-82.5197,27296
223-222@5qk-j3j-t5f,McDonald's,40.4364,-105.094,27297
222-222@5wc-cc9-v2k,McDonald's,46.7147,-117.182,27298
223-222@5py-nkv-k4v,McDonald's,38.0675,-84.5265,27299
zzy-222@629-n42-hh5,McDonald's,41.7445,-73.8228,27300
zzw-222@8m4-tbr-4qf,McDonald's,21.3353,-157.869,27301
222-222@5pw-2st-75z,McDonald's,41.8083,-88.025,27302
224-222@5z4-kvs-8d9,McDonald's,34.063,-117.209,27303
zzw-222@64h-x4r-hbk,McDonald's,37.2923,-76.7243,27304
zzw-222@8gf-dpf-q4v,McDonald's,35.1388,-80.7383,27305
22c-222@5pb-sm5-t35,McDonald's,44.05,-91.681,27306
223-222@5vg-87r-f75,McDonald's,37.6922,-122.09,27307
222-222@8fb-5n8-hbk,McDonald's,30.711,-94.9501,27308
222-222@5pj-ndq-zvf,McDonald's,38.4842,-90.759,27309
zzw-222@5xc-kjs-z2k,McDonald's,45.4028,-122.797,27310
22c-222@5z6-3kw-kj9,McDonald's,33.8872,-118.142,27311
222-222@8tm-ns2-5pv,McDonald's,35.6612,-105.96,27312
222-222@8dy-str-y7q,McDonald's,29.5908,-90.6786,27313
222-222@5pr-6dk-mff,McDonald's,39.0095,-94.7732,27314
223-222@5s9-y6k-m6k,McDonald's,42.7033,-89.0071,27315
zzy-222@646-5mm-wff,McDonald's,33.8538,-79.0094,27316
222-222@5z6-2nd-skf,McDonald's,33.6291,-117.726,27317
